Vehicle_ID,Manufacturer,Model,Year,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr,Price_USD,Color,Country_of_Manufacture,Safety_Rating,Units_Sold_2024,Warranty_Years,Cost_Per_Km,Estimated_Revenue
2855,Ford,E-Transit,2018,Lithium-titanate,98.50,320,"Overhead Pantograph Charging",5.40,135571.30,"Emerald Green","United Arab Emirates",3.0,4659,3,423.66,631626686.70
2856,Honda,"Honda e (discontinued)",2022,Solid-state,135.70,524,"Ultra-Fast Charging (350 kW+)",4.90,110835.13,"Crimson Red","Czech Republic",3.0,15368,3,211.52,1703314277.84
2857,Skoda,"Elroq (upcoming)",2022,Lithium-sulfur,63.80,132,"Solar Charging",4.70,74184.35,White,"United Arab Emirates",3.0,13976,5,562.00,1036800475.60
2858,Jeep,"Wagoneer S",2019,Nickel-manganese-cobalt,45.50,261,"Vehicle-to-Grid (V2G)",11.00,60513.20,"Cobalt Blue",Malaysia,3.0,1245,5,231.85,75338934.00
2859,Nissan,Leaf,2019,Sodium-ion,27.40,367,CCS,3.50,81672.75,Magenta,Malaysia,4.0,9686,3,222.54,791082256.50
2860,Mahindra,XUV400,2021,Lithium-ion,41.80,285,NACS,4.40,138967.96,"Metallic Silver",UK,3.0,17890,3,487.61,2486136804.40
2861,Ferrari,"Roma PHEV",2019,Aluminum-ion,29.00,289,"Battery Swapping",8.30,41545.76,"Forest Green",Malaysia,3.0,18143,3,143.76,753764723.68
2862,Geely,"Geometry A",2024,"Lithium-iron phosphate",47.50,534,"Plug-in Hydrogen Refueling",7.60,138456.63,Black,"Saudi Arabia",4.0,14223,3,259.28,1969268648.49
2863,Volkswagen,ID.2all,2015,Magnesium-ion,129.30,295,"Solar Charging",4.90,116502.32,Titanium,"New Zealand",3.0,10842,3,394.92,1263118153.44
2864,Lamborghini,"Lanzador (upcoming EV)",2020,Lithium-ion,116.80,139,"Solar Charging",3.30,148103.98,"Matte Green",Israel,0.0,19009,5,1065.50,2815308555.82
2865,Mercedes-Benz,"EQS SUV",2016,Lithium-ion,38.80,276,"Mobile Charging",9.30,42848.21,"Forest Green","South Africa",3.0,8064,3,155.25,345527965.44
2866,Skoda,"Elroq (upcoming)",2023,Magnesium-ion,73.20,526,CCS,6.70,145742.67,Titanium,Singapore,5.0,6722,5,277.08,979682227.74
2867,Opel,Corsa-e,2020,"Lithium-iron phosphate",22.00,321,"Vehicle-to-Load (V2L)",3.00,31796.38,"Lime Green","Saudi Arabia",4.0,608,3,99.05,19332199.04
2868,Peugeot,e-5008,2025,Nickel-manganese-cobalt,80.30,305,CHAdeMO,8.50,134518.70,"Matte Blue",Canada,3.0,18960,4,441.04,2550474552.00
2869,Chevrolet,"Equinox EV",2020,Nickel-manganese-cobalt,58.10,566,"Solar Charging",4.50,114799.75,Black,Vietnam,4.0,14220,4,202.83,1632452445.00
2870,Rivian,"EDV (Electric Delivery Van)",2025,Lithium-sulfur,51.90,495,"Mobile Charging",9.10,74719.02,Champagne,Vietnam,5.0,12357,3,150.95,923302930.14
2871,Peugeot,e-5008,2018,"Nickel-metal hydride",113.10,211,NACS,11.60,143732.41,Champagne,Japan,3.0,10697,4,681.20,1537505589.77
2872,XPeng,G9,2025,Magnesium-ion,146.80,573,"Battery Swapping",1.20,58028.82,"Metallic Silver",Germany,3.0,18916,5,101.27,1097673159.12
2873,Geely,"Geometry C",2023,Solid-state,103.30,483,"Vehicle-to-Grid (V2G)",0.90,72506.70,"Volcanic Yellow",UK,4.0,6097,3,150.12,442073349.90
2874,Zeekr,"Zeekr X",2022,Lithium-sulfur,114.80,210,"Vehicle-to-Home (V2H)",3.40,35431.10,"Electric Blue",China,0.0,11287,5,168.72,399910825.70
2875,"Great Wall Motors","ORA Ballet Cat",2016,Magnesium-ion,76.90,387,CHAdeMO,5.30,37845.54,"Racing Red","Czech Republic",4.0,17651,4,97.79,668011626.54
2876,VinFast,"VF 7",2020,Lithium-sulfur,35.70,522,"Mobile Charging",11.20,125220.18,Tan,Poland,0.0,12990,5,239.89,1626610138.20
2877,Maserati,"GranTurismo Folgore",2024,"Nickel-metal hydride",72.60,218,"Vehicle-to-Load (V2L)",7.80,32260.06,"Matte White","South Africa",3.0,9771,5,147.98,315213046.26
2878,Mini,"Mini Cooper SE",2022,Lead-acid,115.70,555,CCS,5.20,138236.83,White,"South Africa",4.0,2245,5,249.08,310341683.35
2879,Skoda,"Elroq (upcoming)",2015,Magnesium-ion,143.50,166,"Solar Charging",3.80,78257.61,"Cosmic Purple",Norway,4.0,12371,3,471.43,968124893.31
2880,"Faraday Future","FF 91",2018,Magnesium-ion,125.10,527,"Inductive (Wireless) Charging",1.40,97676.93,"Ice Silver",UK,3.0,19315,5,185.35,1886629902.95
2881,"Lucid Motors","Lucid DreamDrive",2015,Lithium-sulfur,64.10,432,"Ultra-Fast Charging (350 kW+)",0.50,137771.94,"Matte Black",Austria,4.0,13514,4,318.92,1861849997.16
2882,Jeep,"Grand Cherokee 4xe (PHEV)",2022,"Lithium-iron phosphate",92.90,598,"Vehicle-to-Grid (V2G)",6.90,41491.15,"Crimson Red","New Zealand",5.0,18297,3,69.38,759163571.55
2883,Lamborghini,"Revuelto (PHEV)",2020,Sodium-ion,136.70,437,NACS,4.70,90462.37,"Forest Green",Japan,4.0,1682,5,207.01,152157706.34
2884,Polestar,"Polestar 3",2023,Lithium-sulfur,29.40,471,"Vehicle-to-Load (V2L)",9.20,84609.20,White,Sweden,0.0,5238,4,179.64,443182989.60
2885,Seat,Avenger,2023,Lead-acid,29.20,273,"Level 1 Charging",3.40,40569.14,"Aurora Blue","Saudi Arabia",4.0,19974,5,148.60,810328002.36
2886,Volvo,EX30,2025,Zinc-air,49.00,487,"Level 2 Charging",9.40,137131.24,Burgundy,Norway,0.0,13949,5,281.58,1912843666.76
2887,Fisker,Ocean,2024,Sodium-ion,51.90,496,"Vehicle-to-Grid (V2G)",7.30,117494.54,"Forest Green",Norway,5.0,13576,3,236.88,1595105875.04
2888,Skoda,Enyaq,2020,Nickel-cobalt-aluminum,124.00,444,NACS,3.20,36238.30,"Ice Silver",India,4.0,16096,3,81.62,583291676.80
2889,Hyundai,"Ioniq 6",2016,Calcium-ion,39.60,554,"Level 1 Charging",3.40,82502.79,"Pearl White",Japan,5.0,14628,4,148.92,1206850812.12
2890,MG,"MG5 EV",2021,"Nickel-metal hydride",47.80,329,"Vehicle-to-Grid (V2G)",8.60,87557.67,"Crimson Red",Italy,0.0,13631,3,266.13,1193498599.77
2891,GMC,"Hummer EV SUV",2025,Solid-state,111.80,308,"Level 2 Charging",5.40,122712.57,Copper,China,4.0,13260,5,398.42,1627168678.20
2892,Polestar,"Polestar 3",2022,Lithium-titanate,128.50,290,"Vehicle-to-Grid (V2G)",9.50,138743.20,"Graphite Gray",Portugal,4.0,17189,4,478.42,2384856864.80
2893,Ferrari,"SF90 Stradale (PHEV)",2024,Lithium-sulfur,145.40,358,"Ultra-Fast Charging (350 kW+)",5.30,94286.77,"Sky Blue",Turkey,5.0,5445,3,263.37,513391462.65
2894,Citroen,Ami,2021,Lithium-ion,56.70,237,"Battery Swapping",4.20,51889.81,Titanium,India,5.0,5670,5,218.94,294215222.70
2895,Pininfarina,Battista,2021,Magnesium-ion,34.10,101,"Ultra-Fast Charging (350 kW+)",5.50,79324.18,"Stealth Gray",Netherlands,5.0,1014,4,785.39,80434718.52
2896,Rivian,R1S,2019,Solid-state,101.30,323,"Level 1 Charging",6.40,75038.73,Purple,Canada,5.0,19450,4,232.32,1459503298.50
2897,Tesla,"Model Y",2023,"Lithium-iron phosphate",101.20,205,"DC Fast Charging (DCFC)",3.20,104697.82,Silver,Netherlands,3.0,2161,4,510.72,226251989.02
2898,BYD,Dolphin,2020,Sodium-ion,61.50,254,"Plug-in Hydrogen Refueling",2.90,47815.37,Red,USA,3.0,11169,4,188.25,534049867.53
2899,BMW,i4,2020,Nickel-manganese-cobalt,47.30,467,"Solar Charging",1.80,98669.32,White,Germany,5.0,2190,5,211.28,216085810.80
2900,Pininfarina,Battista,2016,Nickel-manganese-cobalt,69.20,110,NACS,3.90,113234.30,Beige,Ireland,0.0,6977,3,1029.40,790035711.10
2901,Citroen,Ami,2021,Calcium-ion,100.60,331,"Mobile Charging",5.80,131634.85,Turquoise,Spain,3.0,13694,3,397.69,1802607635.90
2902,BYD,"Tang EV",2018,Calcium-ion,88.20,180,"Solar Charging",7.50,100658.50,Brown,Israel,5.0,3778,5,559.21,380287813.00
2903,Changan,"Deepal S07",2023,Lead-acid,24.70,155,"Solar Charging",7.90,53155.57,"Crimson Red",Poland,5.0,12790,3,342.94,679859740.30
2904,Ferrari,"SF90 Stradale (PHEV)",2022,Zinc-air,27.30,184,NACS,8.00,137261.53,"Electric Blue",Germany,3.0,5351,3,745.99,734486447.03
2905,VinFast,"VF 7",2019,Calcium-ion,112.70,269,"Vehicle-to-Home (V2H)",7.50,101588.05,Silver,"New Zealand",5.0,15896,3,377.65,1614843642.80
2906,Polestar,"Polestar 2",2021,"Flow batteries",47.30,314,"Overhead Pantograph Charging",5.60,93225.72,"Metallic Silver",Malaysia,3.0,9332,3,296.90,869982419.04
2907,Polestar,"Polestar 5 (upcoming)",2022,Nickel-manganese-cobalt,82.80,294,"Vehicle-to-Load (V2L)",7.50,126545.10,"Lime Green",Denmark,5.0,12551,4,430.43,1588267550.10
2908,Rivian,R1S,2016,Zinc-air,74.80,260,"Mobile Charging",9.50,99914.52,Orange,Italy,5.0,783,3,384.29,78233069.16
2909,Maserati,"GranTurismo Folgore",2019,"Lithium-iron phosphate",92.80,477,CHAdeMO,4.80,100560.66,Cream,Singapore,4.0,8832,5,210.82,888151749.12
2910,Lotus,Emeya,2023,Zinc-air,148.70,300,"Level 1 Charging",6.50,87471.51,Brown,Austria,5.0,7843,4,291.57,686039052.93
2911,Jeep,"Wrangler 4xe (PHEV)",2024,Lithium-sulfur,99.30,451,"Solar Charging",9.60,61249.44,Bronze,Norway,4.0,4933,4,135.81,302143487.52
2912,Lamborghini,"Lanzador (upcoming EV)",2016,Lithium-ion,98.20,229,"Vehicle-to-Home (V2H)",10.00,49573.14,"Aurora Blue",Portugal,0.0,8050,5,216.48,399063777.00
2913,Jaguar,I-PACE,2021,Magnesium-ion,20.90,329,NACS,11.80,142875.36,Black,Austria,3.0,609,5,434.27,87011094.24
2914,Genesis,"GV80 Electric",2023,Nickel-manganese-cobalt,82.40,100,"Vehicle-to-Load (V2L)",4.60,42757.43,"Matte Green",Finland,4.0,14806,5,427.57,633066508.58
2915,"Great Wall Motors","ORA Ballet Cat",2019,Magnesium-ion,107.90,301,"Ultra-Fast Charging (350 kW+)",1.60,147890.83,"Navy Blue","New Zealand",5.0,14406,5,491.33,2130515296.98
2916,Citroen,Ami,2021,Solid-state,72.50,219,"Ultra-Fast Charging (350 kW+)",9.30,77079.42,Burgundy,"Saudi Arabia",5.0,13437,3,351.96,1035716166.54
2917,Subaru,Solterra,2019,Lithium-ion,99.30,306,"Plug-in Hydrogen Refueling",4.70,129006.91,"Matte Green",Russia,3.0,8411,5,421.59,1085077120.01
2918,Genesis,"GV80 Electric",2019,Solid-state,37.20,434,"Vehicle-to-Home (V2H)",4.90,35807.60,"Matte White",Japan,3.0,8344,5,82.51,298778614.40
2919,Mercedes-Benz,EQC,2015,Magnesium-ion,107.60,183,"Level 1 Charging",4.60,133019.06,Purple,Germany,4.0,19617,3,726.88,2609434900.02
2920,Chevrolet,"Bolt EV",2024,"Nickel-metal hydride",134.00,196,"DC Fast Charging (DCFC)",9.50,67936.44,"Cobalt Blue",Poland,4.0,14947,4,346.61,1015445968.68
2921,MG,"MG5 EV",2017,Nickel-manganese-cobalt,75.00,313,"DC Fast Charging (DCFC)",8.00,50946.50,"Candy Apple Red",Singapore,4.0,14283,5,162.77,727668859.50
2922,Subaru,Solterra,2015,Solid-state,91.70,231,"Mobile Charging",5.60,145578.70,Green,Indonesia,5.0,11927,3,630.21,1736317154.90
2923,Renault,"Kangoo E-Tech",2019,Solid-state,21.80,139,"Solar Charging",1.20,108072.44,Champagne,Belgium,3.0,8376,5,777.50,905214757.44
2924,Zeekr,"Zeekr 009",2020,Lithium-sulfur,75.80,132,CHAdeMO,9.90,126025.02,"Crimson Red","Saudi Arabia",4.0,9919,5,954.74,1250042173.38
2925,BMW,i3,2024,Calcium-ion,118.00,416,NACS,8.60,91216.23,"Gun Metal",Canada,3.0,11129,5,219.27,1015145423.67
2926,Honda,e:Ny1,2020,"Flow batteries",113.00,519,"Vehicle-to-Grid (V2G)",1.90,148253.34,"Lime Green",Vietnam,5.0,2774,3,285.65,411254765.16
2927,VinFast,"VFe34 (discontinued)",2019,Lithium-titanate,79.10,270,"DC Fast Charging (DCFC)",3.30,121763.76,"Navy Blue",Japan,5.0,10397,3,450.98,1265977812.72
2928,BYD,Seagull,2023,Aluminum-ion,145.90,442,"Battery Swapping",1.10,71492.10,Purple,Portugal,0.0,756,5,161.75,54048027.60
2929,Acura,"ZDX (with GM Ultium)",2016,Solid-state,101.20,500,"Overhead Pantograph Charging",9.40,84519.99,"Emerald Green",Malaysia,4.0,17535,4,169.04,1482058024.65
2930,NIO,ES7,2018,Magnesium-ion,97.50,228,"Battery Swapping",10.80,121013.96,"Matte Gray",Germany,0.0,5403,5,530.76,653838425.88
2931,Citroen,Ã«-C4,2016,Zinc-air,66.10,573,"Level 2 Charging",11.50,97224.11,"Forest Green",USA,3.0,7860,4,169.68,764181504.60
2932,Acura,"ZDX (with GM Ultium)",2017,Lithium-titanate,101.00,550,"Plug-in Hydrogen Refueling",2.10,137232.76,"Sky Blue",Argentina,5.0,12536,3,249.51,1720349879.36
2933,MG,"MG5 EV",2024,Nickel-manganese-cobalt,68.30,507,"Overhead Pantograph Charging",8.90,83108.65,"Ice Silver",Austria,4.0,6800,3,163.92,565138820.00
2934,Nissan,Ariya,2016,Lead-acid,85.60,280,"Vehicle-to-Home (V2H)",6.80,93690.58,"Midnight Black","South Africa",4.0,5901,5,334.61,552868112.58
2935,MG,"MG4 Electric",2024,Nickel-manganese-cobalt,87.40,106,"DC Fast Charging (DCFC)",6.90,97494.53,Platinum,Argentina,4.0,13245,5,919.76,1291315049.85
2936,Seat,Avenger,2022,Magnesium-ion,58.00,544,"Vehicle-to-Grid (V2G)",2.30,68325.81,"Racing Red",India,4.0,3257,5,125.60,222537163.17
2937,"Faraday Future","FF 91",2020,Lead-acid,78.80,268,"Level 2 Charging",9.60,96259.98,Silver,Italy,3.0,1495,4,359.18,143908670.10
2938,XPeng,X9,2015,Aluminum-ion,80.20,247,"Inductive (Wireless) Charging",7.20,105934.50,Platinum,Spain,5.0,5496,3,428.88,582216012.00
2939,Ford,E-Transit,2025,Magnesium-ion,53.20,558,"Battery Swapping",0.60,87319.80,"Emerald Green",France,5.0,13,3,156.49,1135157.40
2940,Audi,"e-tron GT",2015,Magnesium-ion,45.50,303,"Vehicle-to-Load (V2L)",11.00,103250.88,"Ruby Red",China,3.0,14206,3,340.76,1466782001.28
2941,Acura,"ZDX (with GM Ultium)",2021,"Flow batteries",74.60,347,"DC Fast Charging (DCFC)",11.90,88645.67,"Matte Green",Austria,5.0,817,5,255.46,72423512.39
2942,Polestar,"Polestar 2",2025,Aluminum-ion,136.40,484,"Inductive (Wireless) Charging",0.60,30619.88,"Racing Red",India,3.0,10830,3,63.26,331613300.40
2943,Ferrari,"SF90 Stradale (PHEV)",2015,Calcium-ion,144.10,251,"DC Fast Charging (DCFC)",9.80,75982.18,Beige,Portugal,0.0,9724,3,302.72,738850718.32
2944,Lamborghini,"Revuelto (PHEV)",2016,Nickel-cobalt-aluminum,83.80,208,CHAdeMO,10.30,66083.68,Titanium,Spain,4.0,2008,4,317.71,132696029.44
2945,Changan,Q05,2018,Nickel-manganese-cobalt,138.00,370,NACS,1.30,44669.85,Orange,Japan,5.0,8428,4,120.73,376477495.80
2946,GMC,"Hummer EV Pickup",2016,"Flow batteries",32.40,131,"Overhead Pantograph Charging",9.30,62570.85,"Emerald Green",Vietnam,4.0,14741,5,477.64,922356899.85
2947,Nissan,Leaf,2018,Nickel-cobalt-aluminum,101.70,545,"Mobile Charging",7.80,120042.82,Bronze,Russia,0.0,19107,5,220.26,2293658161.74
2948,Dacia,"Jogger Hybrid",2022,Lead-acid,56.70,466,"Plug-in Hydrogen Refueling",4.10,56065.48,Silver,"Saudi Arabia",4.0,6947,3,120.31,389486889.56
2949,Honda,"Honda e (discontinued)",2023,"Nickel-metal hydride",23.40,337,"Level 2 Charging",0.50,48469.77,"Navy Blue",Australia,5.0,14226,4,143.83,689530948.02
2950,VinFast,"VF 6",2021,"Lithium-iron phosphate",88.80,274,"DC Fast Charging (DCFC)",1.70,132452.82,Charcoal,Denmark,3.0,2940,4,483.40,389411290.80
2951,"Faraday Future","FF 91",2021,"Lithium-iron phosphate",109.10,543,"Level 1 Charging",6.80,138825.89,Burgundy,Spain,0.0,16892,5,255.66,2345046933.88
2952,Zeekr,"Zeekr 001",2016,"Nickel-metal hydride",120.30,357,"Level 1 Charging",4.00,114250.52,"Crimson Red","South Korea",4.0,4157,3,320.03,474939411.64
2953,Kia,"Niro EV",2022,Solid-state,111.30,364,CCS,0.50,93696.17,Yellow,Australia,3.0,2793,4,257.41,261693402.81
2954,Ford,"Explorer EV (Europe)",2022,"Lithium-iron phosphate",127.70,331,CCS,1.30,84240.01,White,Thailand,5.0,10064,3,254.50,847791460.64
2955,Mazda,"Mazda EV (upcoming models)",2018,Sodium-ion,133.70,530,"Solar Charging",5.40,98312.60,"Metallic Silver",Australia,4.0,12446,5,185.50,1223598619.60
2956,Jeep,"Recon (upcoming)",2022,Magnesium-ion,117.90,448,"Overhead Pantograph Charging",1.50,105178.61,Beige,Japan,5.0,15742,5,234.77,1655721678.62
2957,Nissan,Leaf,2019,"Flow batteries",114.20,551,"Overhead Pantograph Charging",8.70,145949.76,"Sky Blue",Malaysia,3.0,19985,4,264.88,2916805953.60
2958,Renault,"5 E-Tech",2017,"Lithium-iron phosphate",27.50,257,"Vehicle-to-Load (V2L)",11.00,48113.67,"Cosmic Purple",Israel,5.0,19943,5,187.21,959530920.81
2959,Fisker,Ocean,2018,Magnesium-ion,121.10,496,"Solar Charging",1.60,45084.58,"Stealth Gray",Israel,5.0,2853,4,90.90,128626306.74
2960,Renault,"Kangoo E-Tech",2021,Lithium-ion,106.00,505,"Inductive (Wireless) Charging",0.80,141614.73,"Matte White","South Korea",3.0,8982,5,280.43,1271983504.86
2961,Rivian,R1S,2018,Sodium-ion,76.60,131,"Vehicle-to-Load (V2L)",5.60,105479.50,"Stealth Gray",Belgium,3.0,13906,4,805.19,1466797927.00
2962,NIO,ET9,2016,Magnesium-ion,89.80,481,"Solar Charging",3.30,104068.10,Copper,Russia,5.0,7741,5,216.36,805591162.10
2963,Subaru,Solterra,2015,Zinc-air,113.50,426,NACS,7.20,70271.91,Tan,Netherlands,4.0,17242,3,164.96,1211628272.22
2964,NIO,ET9,2022,Nickel-manganese-cobalt,137.80,214,CCS,10.40,52469.48,"Matte Black",France,4.0,12889,4,245.18,676279127.72
2965,Volvo,EX30,2015,Lithium-sulfur,123.70,418,"Vehicle-to-Home (V2H)",11.70,119074.24,Gold,Australia,4.0,13137,5,284.87,1564278290.88
2966,XPeng,X9,2020,Magnesium-ion,34.90,403,NACS,1.30,74484.80,"Sunset Orange",France,4.0,10738,4,184.83,799817782.40
2967,Genesis,"G80 Electric",2015,Lithium-titanate,101.40,267,"Level 1 Charging",7.70,72533.65,"Candy Apple Red",Spain,0.0,13631,4,271.66,988706183.15
2968,Subaru,Solterra,2023,Lithium-sulfur,35.00,379,"Ultra-Fast Charging (350 kW+)",1.90,84736.45,Silver,Russia,5.0,5782,5,223.58,489946153.90
2969,VinFast,"VF 7",2019,Sodium-ion,36.50,522,CCS,4.90,31855.91,"Metallic Silver",Argentina,4.0,10204,4,61.03,325057705.64
2970,Kia,EV6,2016,Solid-state,103.80,396,CCS,0.90,41978.04,"Sky Blue",Australia,3.0,5551,5,106.01,233020100.04
2971,MG,"MG4 Electric",2020,Lead-acid,52.60,386,"Level 1 Charging",8.30,46160.23,"Aurora Blue",China,3.0,10541,4,119.59,486574984.43
2972,Genesis,"GV80 Electric",2018,Calcium-ion,128.40,102,CCS,8.30,63814.09,Champagne,Singapore,5.0,6301,3,625.63,402092581.09
2973,VinFast,"VFe34 (discontinued)",2024,Lithium-titanate,40.80,389,"Level 2 Charging",10.40,61370.97,Yellow,Ireland,3.0,5064,5,157.77,310782592.08
2974,Ferrari,"SF90 Stradale (PHEV)",2022,Nickel-cobalt-aluminum,52.70,164,"Vehicle-to-Grid (V2G)",7.90,96611.68,Gray,"South Africa",4.0,10493,4,589.10,1013746358.24
2975,Porsche,"Cayenne Electric (upcoming)",2015,Lithium-ion,92.10,286,"Level 1 Charging",8.20,44414.92,"Matte Black","United Arab Emirates",0.0,10884,3,155.30,483411989.28
2976,Changan,Q05,2017,Lead-acid,146.40,543,"Vehicle-to-Load (V2L)",7.70,124317.19,"Ruby Red",Sweden,4.0,2310,3,228.95,287172708.90
2977,Maserati,"Grecale Folgore",2021,Zinc-air,115.90,581,NACS,2.90,114912.49,"Sunset Orange",India,3.0,11416,5,197.78,1311840985.84
2978,Audi,"A6 e-tron (upcoming)",2023,Lithium-ion,77.90,529,CHAdeMO,5.70,46090.92,"Lime Green",Netherlands,3.0,18304,4,87.13,843648199.68
2979,Rivian,R1S,2023,Magnesium-ion,130.80,256,NACS,8.60,76853.14,"Matte Gray",Israel,5.0,8825,5,300.21,678228960.50
2980,Rimac,Nevera,2024,Solid-state,26.90,172,"Ultra-Fast Charging (350 kW+)",11.30,73134.79,"Rose Gold","South Africa",5.0,7243,4,425.20,529715283.97
2981,XPeng,G6,2025,Lead-acid,126.10,149,"Vehicle-to-Grid (V2G)",1.40,101984.41,Teal,Hungary,5.0,4901,5,684.46,499825593.41
2982,"Li Auto",L7,2019,Lithium-titanate,96.10,442,"Level 2 Charging",11.80,135029.60,"Rose Gold",Finland,5.0,5138,5,305.50,693782084.80
2983,Chevrolet,"Bolt EUV",2022,Zinc-air,121.50,360,CCS,3.70,132097.15,"Matte White",UK,4.0,5299,5,366.94,699982797.85
2984,Toyota,"Lexus RZ",2023,Lithium-sulfur,89.70,347,"Battery Swapping",7.20,35151.20,Silver,Singapore,5.0,13036,4,101.30,458231043.20
2985,Peugeot,e-208,2022,"Flow batteries",44.10,110,"Level 2 Charging",6.90,109440.37,Teal,Australia,3.0,10544,4,994.91,1153939261.28
2986,Rimac,Nevera,2025,Aluminum-ion,100.20,269,"Overhead Pantograph Charging",11.90,138556.89,"Stealth Gray",Argentina,5.0,8799,4,515.08,1219162075.11
2987,Canoo,MPDV,2015,Lithium-ion,33.50,455,CCS,2.00,55327.67,"Rose Gold",Sweden,5.0,9353,4,121.60,517479697.51
2988,Skoda,Enyaq,2015,"Nickel-metal hydride",146.50,276,CCS,7.10,34774.36,"Ruby Red",Malaysia,3.0,11781,4,125.99,409676735.16
2989,Seat,Avenger,2017,Calcium-ion,57.30,345,"Vehicle-to-Load (V2L)",3.80,76360.66,Blue,"Saudi Arabia",3.0,3096,5,221.34,236412603.36
2990,BMW,i3,2021,"Lithium-iron phosphate",54.70,335,"Solar Charging",7.70,110981.46,"Graphite Gray",USA,3.0,504,4,331.29,55934655.84
2991,Opel,"Grandland Electric",2022,Aluminum-ion,64.80,227,"Inductive (Wireless) Charging",11.80,129135.71,"Matte Gray",Norway,4.0,11705,4,568.88,1511533485.55
2992,Volkswagen,ID.5,2023,Nickel-cobalt-aluminum,92.50,581,"Plug-in Hydrogen Refueling",10.60,73210.77,"Volcanic Yellow",Vietnam,5.0,5498,5,126.01,402512813.46
2993,XPeng,G9,2023,Nickel-manganese-cobalt,34.50,123,"Level 2 Charging",1.10,71208.54,Gold,Thailand,4.0,16702,4,578.93,1189325035.08
2994,Volkswagen,ID.7,2019,"Flow batteries",101.50,360,"Solar Charging",3.80,30726.36,Platinum,Canada,5.0,12636,3,85.35,388258284.96
2995,Citroen,Ã«-C4,2022,Lithium-ion,75.60,565,"Mobile Charging",8.00,132330.01,"Matte Black",France,4.0,11926,5,234.21,1578167699.26
2996,GMC,"Hummer EV SUV",2020,Zinc-air,56.30,191,CCS,8.10,59538.11,"Ruby Red",Sweden,4.0,2854,3,311.72,169921765.94
2997,Lotus,Eletre,2016,Lithium-titanate,110.20,326,"Vehicle-to-Home (V2H)",3.90,128150.81,Beige,"South Korea",0.0,19435,5,393.10,2490610992.35
2998,Pininfarina,Battista,2022,Solid-state,149.30,214,"Vehicle-to-Grid (V2G)",7.10,62556.49,Gold,Ireland,5.0,16933,5,292.32,1059269045.17
2999,Jeep,"Grand Cherokee 4xe (PHEV)",2023,Nickel-cobalt-aluminum,30.60,423,"DC Fast Charging (DCFC)",8.60,93173.32,"Aurora Blue",Australia,5.0,9598,3,220.27,894277525.36
3000,Hyundai,"Ioniq 7 (upcoming)",2025,Sodium-ion,41.10,134,"Vehicle-to-Home (V2H)",10.10,118326.64,"Emerald Green",Germany,4.0,650,4,883.03,76912316.00
3001,Rimac,Nevera,2019,Lithium-ion,38.20,421,"Solar Charging",11.20,104540.55,"Matte White",Malaysia,3.0,5589,4,248.31,584277133.95
3002,Lotus,Eletre,2018,Lithium-ion,84.50,223,"Vehicle-to-Home (V2H)",10.50,43103.48,"Matte Black",Belgium,5.0,8574,4,193.29,369569237.52
3003,Jeep,"Grand Cherokee 4xe (PHEV)",2018,"Nickel-metal hydride",125.40,454,"Level 2 Charging",11.60,51734.97,Teal,Hungary,3.0,15244,4,113.95,788647882.68
3004,Opel,Corsa-e,2020,Solid-state,138.40,244,CHAdeMO,6.40,79398.55,Gray,Russia,5.0,1091,3,325.40,86623818.05
3005,Lotus,Evija,2016,Lithium-ion,145.10,101,"Vehicle-to-Load (V2L)",5.00,129649.85,Bronze,Switzerland,5.0,12299,3,1283.66,1594563505.15
3006,Polestar,"Polestar 4",2021,Lithium-sulfur,29.60,306,NACS,7.30,95673.93,Champagne,Japan,5.0,2888,4,312.66,276306309.84
3007,Skoda,"Elroq (upcoming)",2018,Sodium-ion,131.10,148,"Vehicle-to-Load (V2L)",2.00,53758.94,Beige,Turkey,4.0,17563,4,363.24,944168263.22
3008,Mercedes-Benz,"EQS SUV",2015,"Flow batteries",134.90,172,"Ultra-Fast Charging (350 kW+)",4.30,108616.56,Charcoal,Netherlands,3.0,1489,4,631.49,161730057.84
3009,Audi,e-tron,2018,Zinc-air,22.20,236,"Overhead Pantograph Charging",8.00,139528.87,Gray,"New Zealand",5.0,16115,3,591.22,2248507740.05
3010,Citroen,Ã«-Spacetourer,2021,Lead-acid,123.30,440,"Ultra-Fast Charging (350 kW+)",3.00,73917.98,Teal,Thailand,0.0,5041,5,168.00,372620537.18
3011,Honda,e:Ny1,2024,Zinc-air,121.10,252,"Plug-in Hydrogen Refueling",7.20,35081.17,Teal,Argentina,5.0,108,4,139.21,3788766.36
3012,GMC,"Hummer EV Pickup",2021,"Flow batteries",70.50,395,"Solar Charging",0.60,60224.23,Turquoise,Germany,0.0,13512,5,152.47,813749795.76
3013,XPeng,G9,2020,Lead-acid,97.40,413,"Level 2 Charging",7.90,68768.97,Cream,Israel,3.0,5545,4,166.51,381323938.65
